rank,manufacturer,num_products,total_ratings,manufacturer_weighted_score,simple_mean_product_rating
18516,Rubyyouhe8,43,235.0,4.035991077991112,3.4232558139534883
18517,Elf 925,9,34.0,4.035902622682915,3.677777777777778
18518,KENIY,5,66.0,4.035870868302813,3.9
18519,House_YY,52,9030.0,4.035851366858874,3.625
18520,Franterd,2,150.0,4.035824332364442,4.0
18521,VESOCOZGSZ,6,36.0,4.035791885002556,3.9333333333333336
18522,Totalheaven,53,166.0,4.035723670539699,4.254716981132075
18523,WEILYDF,80,20948.0,4.035705956344721,3.7887500000000003
18524,FANS JEWELRY,21,597.0,4.035671564613815,4.366666666666667
18525,MXYZB,19,1344.0,4.035654183459875,3.6736842105263157
18526,Looyar,4,42.0,4.035649037633782,4.075
18527,STHStore,2,428.0,4.0355982979863425,4.05
18528,Easedaily,11,111.0,4.035560414227591,3.4454545454545453
18529,YIWEISAM,1,76.0,4.0354863669647765,4.0
18530,silverjewelryforever,130,6872.0,4.0354193417591615,4.0346153846153845
18531,QUANAGOL,3,30.0,4.035403091544402,3.9
18532,Brainytrade,4,485.0,4.035352853628997,3.95
18533,WANZIJING,2,190.0,4.03534786569516,4.05
18534,My_House,22,736.0,4.035279697472608,3.772727272727273
18535,MUYOU,3,821.0,4.035241235119652,4.466666666666667
18536,litymitzromq,34,986.0,4.035235236203522,3.7882352941176474
18537,Onepurpose,2,40.0,4.035231097965326,3.9
18538,AZ Home and Gifts,1,77.0,4.035154718675386,4.0
18539,Double Accent Sterling Silver Lucky Elephants Spinner Ring (Size 4 to 14),1,77.0,4.035154718675386,4.0
18540,0010,1,77.0,4.035154718675386,4.0
18541,JingLing Fashion Jewelry,2,204.0,4.035098380731098,3.8499999999999996
18542,Mine,83,2199.0,4.035027503972546,3.8590361445783135
18543,YHT LA,16,75.0,4.035010589623405,3.76875
18544,maledery,2,799.0,4.034973402918914,4.25
18545,MRSXXNTY,15,112.0,4.034931534805645,3.7066666666666666
18546,AK-PSU,12,58.0,4.034909894154196,3.233333333333333
18547,Clina,24,199.0,4.034868052609068,3.3833333333333333
18548,PRETTY GIRL,1,78.0,4.034829212020984,4.0
18549,Unbranded/Generic,1,78.0,4.034829212020984,4.0
18550,fits Pandorá Charms,1,78.0,4.034829212020984,4.0
18551,Stebcece,1,78.0,4.034829212020984,4.0
18552,Lariatneck,2,290.0,4.0348181360678135,4.0
18553,Sophia,5,85.0,4.034798321238125,4.279999999999999
18554,Tight Wipes,3,258.0,4.034751644272886,4.066666666666666
18555,idavallen,9,441.0,4.034669328649759,3.988888888888889
18556,Sissy Jewelry,4,51.0,4.034663343628642,3.825
18557,Unique Pearl,210,1521.0,4.034649456370253,4.064761904761905
18558,Senker,7,79.0,4.0346441485376525,3.8285714285714283
18559,ORFANDE,12,137.0,4.034630556898864,3.858333333333333
18560,Nickelodeon,24,157.0,4.034629803162931,3.5083333333333333
18561,Kambear,12,696.0,4.034611930336034,4.1499999999999995
18562,Johoo,23,1201.0,4.034588323761987,3.9086956521739133
18563,GRAZIOSO,2,123.0,4.034522143630061,4.0
18564,FTI,1,79.0,4.034509677965746,4.0
18565,Daya,4,145.0,4.034503297873183,4.275
18566,Elmas Jewelry,27,589.0,4.0344735247700845,3.9703703703703703
18567,HUA JU,11,400.0,4.034451616284813,4.036363636363636
18568,Cuff4U,36,166.0,4.034451222808773,4.35
18569,Surfing Silver,26,1080.0,4.034411384425738,3.8153846153846156
18570,Lx10tqy,13,185.0,4.0343673301813645,3.376923076923077
18571,YinLan,24,558.0,4.034315325577638,4.120833333333333
18572,Milla Jewelry,35,690.0,4.034287462580299,3.8
18573,TESENAI,3,94.0,4.034278900416405,4.066666666666666
18574,Azazccm,5,437.0,4.0342721341829915,4.04
18575,Fdw,4,36.0,4.0342061162335945,3.7249999999999996
18576,TRURENDI,1,80.0,4.034195953620603,4.0
18577,CharmingChick,55,210.0,4.034171386071242,3.9072727272727272
18578,Hztyyier,10,307.0,4.034156804755784,4.2700000000000005
18579,SCOBUTY,4,143.0,4.034131328275866,4.0
18580,PMANY,21,854.0,4.034115587899327,3.857142857142857
18581,Ishaou,4,478.0,4.034101265333556,3.825
18582,Trend Leader,6,101.0,4.0340632765107465,3.8333333333333335
18583,Silver Stars,18,75.0,4.034024041081001,4.027777777777778
18584,JRUI Jewelry,12,96.0,4.033979560097602,3.808333333333333
18585,XYIYI,33,1205.0,4.033968081788456,3.912121212121212
18586,Urchart,1,81.0,4.033887881966363,4.0
18587,Higven,1,81.0,4.033887881966363,4.0
18588,Joymorehere,5,52.0,4.033876121658595,3.9799999999999995
18589,Satyam Kraft,14,130.0,4.033843277438878,3.642857142857143
18590,Moonnight Store,6,34.0,4.033775520509481,3.3166666666666664
18591,UEUC,15,573.0,4.033766315292819,3.8866666666666663
18592,Fashion Alert,13,190.0,4.033692339196906,3.869230769230769
18593,Finrray,2,39.0,4.03362967823281,3.8
18594,DiamondMuse,29,340.0,4.0336061442187106,3.703448275862069
18595,Cara Jewelry,19,91.0,4.033601656896174,3.884210526315789
18596,DUCKFEET,4,328.0,4.033585311591663,4.0
18597,Notions Marketing - Drop Ship,1,82.0,4.033585311591663,4.0
18598,CASIO,3,142.0,4.033580249003342,4.0
18599,B.J.G. Services,29,217.0,4.033545311916192,3.693103448275862
18600,Junxin,4,414.0,4.033539541835742,3.675
18601,HTBJ,9,40.0,4.0334578843692,3.2222222222222223
18602,Freena Design,12,164.0,4.033403779401621,3.983333333333333
18603,ATBB Jewelry,6,49.0,4.033363518142299,3.6833333333333336
18604,Old Skipper,4,34.0,4.03330568794019,4.425
18605,WXP,5,135.0,4.033269396604178,4.08
18606,GALHAM,22,181.0,4.033246851367641,4.218181818181818
18607,Auwer,3,132.0,4.033213828347261,3.033333333333333
18608,Famgem,16,174.0,4.033048045399507,4.05625
18609,OAKARLY CO. LTD,7,1035.0,4.033038773939782,4.014285714285714
18610,Yovic,7,501.0,4.032999564052992,4.2
18611,qwrew,1,84.0,4.032996095598827,4.0
18612,Platinum,1,84.0,4.032996095598827,4.0
18613,YMoment,4,44.0,4.03297190672231,3.875
18614,ZINDOV,7,90.0,4.032971585581855,4.085714285714286
18615,Mutreso,8,235.0,4.032954388301389,3.8625
18616,Dashrath International,25,53.0,4.032945689712521,4.444
18617,Ambingo,3,34.0,4.0329151707177875,3.6333333333333333
18618,XYZONE,11,5226.0,4.032902169521529,3.972727272727273
18619,Meowingtons,5,38.0,4.032833466796394,3.6400000000000006
18620,Worry-Free Shopping,17,221.0,4.0328293094528,3.9529411764705884
18621,New Wayzon,11,854.0,4.032786728538027,3.9454545454545453
18622,christina,1,85.0,4.032709173028403,4.0
18623,The Gemseller,21,123.0,4.032680544027188,3.7095238095238097
18624,Annmors fit Pandora Bracelets,7,115.0,4.03263134374077,3.857142857142857
18625,High Country,2,42.0,4.032579507809143,3.9
18626,Thobu,6,77.0,4.032567104946273,4.7
18627,SiNetGuy,5,49.0,4.032558528437966,3.72
18628,UUYYEO,9,104.0,4.03254936397799,3.755555555555555
18629,HOMGX,12,213.0,4.032536220303182,3.891666666666667
18630,DZON,22,237.0,4.03251009505128,4.2727272727272725
18631,Disney Theme Park Merchandise,2,51.0,4.032477526258465,4.45
18632,MyGiftsMate,1,86.0,4.032427197398848,4.0
18633,Timy,4,48.0,4.032417973768245,3.8
18634,AZCOO,1,87.0,4.032150041865524,4.0
18635,VESTVINE,8,123.0,4.032126852507834,4.3875
18636,Phoenix Fire Corporation,9,345.0,4.031973683930911,3.9000000000000004
18637,DASAN Group,30,120.0,4.031912912969604,3.5433333333333334
18638,AVNIS,3,54.0,4.031883476747971,4.633333333333334
18639,5-Star,1,88.0,4.031877583883613,4.0
18640,ANTICREASE,8,338.0,4.031791319856102,3.6875
18641,USA GIFT,18,103.0,4.031790955879639,3.9555555555555557
18642,DAUERHAFT,6,59.0,4.031739024778425,3.483333333333333
18643,"Snake Chain Bracelet,Pandöra Bracelet Charms",1,89.0,4.0316097050274475,4.0
18644,BUNFIREs,44,416.0,4.031563804433675,3.977272727272727
18645,Pearls N Silver,5,105.0,4.0315528396131555,3.7
18646,Abbie+Cleo,36,856.0,4.031510369829709,3.938888888888889
18647,Maxracy,3,269.0,4.031433442731756,4.0
18648,66,8,32.0,4.031368444099872,3.3375
18649,Zulpunur,1,90.0,4.031346290818886,4.0
18650,Kmonabie,24,48.0,4.031344291805937,3.4166666666666665
18651,wiscoon,2,43.0,4.0312750582689825,3.9
18652,Plum Street Gifts & More llc,18,420.0,4.031270396671641,3.894444444444444
18653,QG Mfg,61,243.0,4.031159320083961,3.8540983606557377
18654,Jules Smith,136,641.0,4.031123196870727,3.7301470588235297
18655,Norfian,8,796.0,4.0311144621116926,4.2
18656,TKMIRA,1,91.0,4.031087230564185,4.0
18657,Kiaka,4,134.0,4.030990851753118,3.7
18658,4U,2,148.0,4.03097940076329,4.15
18659,ReisJewelry Sterling Silver Sexy Ankle Bracelets,4,142.0,4.030910468754998,4.0
18660,Soko-Women's,6,31.0,4.030884612891345,3.6166666666666667
18661,kalawen,1,92.0,4.030832417198904,4.0
18662,Js.Bon,4,33.0,4.030702181850862,3.925
18663,PIPIDREAM,13,2581.0,4.030697553061302,4.038461538461538
18664,YANCHUN,75,3834.0,4.03067117393098,3.7973333333333334
18665,QingLuo,6,101.0,4.030623777392427,4.083333333333333
18666,Albert Weiss,12,165.0,4.030600264590121,4.1499999999999995
18667,Luxe Modz,23,737.0,4.030590907944003,3.360869565217391
18668,Nato Cuff,1,93.0,4.030581747140377,4.0
18669,21248BN1210,1,93.0,4.030581747140377,4.0
18670,Dylviw Manufacturer,1,93.0,4.030581747140377,4.0
18671,LOCOMO Jewelry,5,38.0,4.030534855361822,3.8200000000000003
18672,Zoe & Ella,8,83.0,4.030458399332574,4.0375
18673,L. Erickson,19,114.0,4.030451458458361,4.294736842105263
18674,Bomine,55,2562.0,4.030305560517647,3.741818181818182
18675,SWEETIE 8,14,62.0,4.030287629235258,3.9785714285714286
18676,Babao Jewelry,94,378.0,4.030201059467584,4.1191489361702125
18677,Konstant Jewels Inc,19,484.0,4.03018678242285,3.9421052631578952
18678,SMZ,3,66.0,4.030029901889737,3.9
18679,Reflection Beads,104,267.0,4.03001445926409,4.017307692307693
18680,FUNGOS,3,53.0,4.03000461283399,3.8000000000000003
18681,Songdetao,4,44.0,4.029911392677782,3.7
18682,FHMZ,322,9761.0,4.0298819646213655,3.9282608695652175
18683,Flex HQ,3,288.0,4.029853610303701,4.0
18684,Maxell,2,192.0,4.029853610303701,4.0
18685,Qordelia,9,473.0,4.029847995905369,4.355555555555556
18686,"iClasp,llc",2,30.0,4.029840240656684,3.9499999999999997
18687,Cornerstone Jewelry,46,934.0,4.029801510338943,4.178260869565217
18688,Diesel Jewelry,8,49.0,4.029754870394914,4.1875
18689,BodyAce,31,1069.0,4.029750625472846,3.883870967741936
18690,Mia Jewel Inc,10,86.0,4.0297466710868495,4.51
18691,KIVN Jewelry,202,1915.0,4.02973525143606,3.9396039603960396
18692,"Royal Time, Inc.",10,1426.0,4.029706162264756,4.08
18693,FeiWang,4,64.0,4.029622468677966,3.55
18694,Bella-Vogue,11,103.0,4.029577735134178,4.1000000000000005
18695,charmgem,5,30.0,4.029547568140995,3.5
18696,LEKANI,19,690.0,4.029464811914974,3.7052631578947364
18697,Bimo,17,390.0,4.029439446668107,3.5058823529411764
18698,Gold & Diamonds Jewellery,11,58.0,4.029410956003907,3.3272727272727276
18699,Jawa Fashion,12,66.0,4.029402394113461,4.091666666666667
18700,Auralee & Company,7,32.0,4.029398883269048,3.3714285714285714
18701,Nathan Direct Inc,2,70.0,4.0293849162620665,3.85
18702,Vxddy,3,45.0,4.029294359490036,3.766666666666667
18703,Tropicari,56,208.0,4.02924277671792,3.3892857142857147
18704,YOYEWA,1,99.0,4.029159340296638,4.0
18705,BBC,12,125.0,4.029155367261487,3.85
18706,Penderie,32,94.0,4.029116685626723,3.91875
18707,Parade of Jewels,56,682.0,4.0290819124273565,4.044642857142857
18708,Guhaodn,2,45.0,4.028938024624896,4.15
18709,UPD INC.,1,100.0,4.028935037678972,4.0
18710,HAIR STYLE,1,100.0,4.028935037678972,4.0
18711,Herria,4,69.0,4.0289241077943165,4.2
18712,Cuteam,5,128.0,4.028778106313825,3.8
18713,SHUSUKUE,3,45.0,4.028716727937357,4.266666666666667
18714,EASTERUP INC,1,101.0,4.02871415952875,4.0
18715,DSWTO,6,168.0,4.028712781620719,3.9166666666666665
18716,Amoy Best Seller,2,40.0,4.028706360983177,3.85
18717,Chuangdi,28,12543.0,4.028630051839519,4.064285714285714
18718,Yee Yeung,6,120.0,4.028596683514796,3.6
18719,MJartoria,52,1122.0,4.028464865527751,3.9038461538461537
18720,Mooinn,19,2774.0,4.028386936814901,4.073684210526316
18721,FLOGWE,5,164.0,4.028318568160447,3.94
18722,HYH TOOL,1,103.0,4.0282823676561375,4.0
18723,pandör-a charms authentic charms for bracelets pandor-a charms by pandor-a only,1,103.0,4.0282823676561375,4.0
18724,Sttiafay,65,350.0,4.0282147427529384,3.295384615384615
18725,PRETYZOOM,8,52.0,4.028192931538474,3.975
18726,Ike Behar Men's Accessories,14,108.0,4.028166455927556,3.8714285714285714
18727,Guitar Strings by Something Silver,11,44.0,4.028086332516802,3.7818181818181817
18728,TTaylor900520,1,104.0,4.0280713052109425,4.0
18729,Worhtrust,1,104.0,4.0280713052109425,4.0
18730,DIY - Fashion Jewelry,94,511.0,4.028060810237294,4.072340425531915
18731,AMZ Original,9,32.0,4.0280159182534625,4.622222222222223
18732,thaigeneration,39,151.0,4.0278632706014035,3.930769230769231
18733,Laserchili,47,186.0,4.0278232752122785,3.2829787234042556
18734,Elite Group International NY Inc.- ACC,40,1085.0,4.027750800029767,3.9775
18735,Nurbo,10,453.0,4.027726288836242,3.46
18736,L.M.J.,13,382.0,4.0276812454704585,3.861538461538461
18737,Caperci & Co.,9,123.0,4.0276367162101065,3.6666666666666665
18738,Invictus pub,3,69.0,4.027576507514459,3.9
18739,BL Jewelry,20,264.0,4.027527107947266,3.715
18740,ALILANG,5,129.0,4.027484875665751,4.12
18741,la Brillery,4,44.0,4.027458844800434,4.175
18742,LUKA,5,45.0,4.027444179373193,3.5799999999999996
18743,My_house,31,13430.0,4.027307370434288,3.596774193548387
18744,CORDAYS,5,57.0,4.027305060742457,3.56
18745,TwoBirch,386,2893.0,4.027279977706671,4.049481865284974
18746,Ledhill,4,32.0,4.027254823417159,2.95
18747,CVJ,4,60.0,4.027202784296921,3.95
18748,Boda Concept,20,173.0,4.027156796043378,4.295
18749,everd1487HH,7,111.0,4.027069917538381,3.7571428571428567
18750,Labato,1,109.0,4.027061546030692,4.0
18751,Gadgetbrat,1,109.0,4.027061546030692,4.0
18752,meinuo,4,74.0,4.0270252748121464,4.05
18753,Ahsum,3,39.0,4.027012904610844,3.7999999999999994
18754,TRADAY,4,52.0,4.027012904610844,3.8
18755,CC&La Dame,5,34.0,4.026989404482837,4.34
18756,Complete Medical Manufacturing Group,5,54.0,4.026890238840969,4.1
18757,Jewelry Gifts for All,15,87.0,4.026865152805075,3.8333333333333335
18758,Necklaces & Pendants,3,62.0,4.026670408180979,3.6333333333333333
18759,Lost Tribe Designs,4,36.0,4.026586918265398,4.725
18760,QVY,1,112.0,4.0264898232272275,4.0
18761,Keqqq,3,90.0,4.026464831466779,3.3333333333333335
18762,ebasy,6,62.0,4.026442500877804,3.9333333333333336
18763,Rubie's Costume Co,3,231.0,4.026354739402499,4.0
18764,Aria Belle,5,104.0,4.026344660471997,3.54
18765,Nieeweiy,2,249.0,4.0262773989483795,4.0
18766,U Elegant 4 All,82,4943.0,4.026173475067348,3.6548780487804877
18767,Little Ways Gifts,16,126.0,4.026154739618286,4.1125
18768,GeoCentral,1,114.0,4.026121909015738,4.0
18769,Happiness Home,31,78.0,4.026099954533804,2.838709677419355
18770,Dishy,5,46.0,4.026051204582305,4.3
18771,MUCAL,3,31.0,4.025975861640143,3.6333333333333333
18772,Kuyiuif,6,56.0,4.0259685940038334,3.5
18773,Beautiful Bead,18,179.0,4.025964030858523,4.277777777777778
18774,Geode Delight,18,232.0,4.025941837740908,3.633333333333333
18775,Head Master,4,48.0,4.025857596665969,3.8249999999999997
18776,KONMAY,4,368.0,4.025741810404908,3.975
18777,Panacea,24,79.0,4.0256718903435305,3.845833333333333
18778,XLCTT,1,117.0,4.025588808831744,4.0
18779,KSAZIOUK,4,123.0,4.025428082351861,3.1
18780,Luminira,4,241.0,4.025363096170872,4.75
18781,Natural Crystal Healing Stones,5,54.0,4.025345502288043,4.34
18782,Mexi,10,479.0,4.02532051520872,3.88
18783,Silver On The Web,7,36.0,4.025318945745514,3.6571428571428575
18784,LS,80,684.0,4.025317473078825,4.0737499999999995
18785,Tianci,22,1387.0,4.025288171224246,3.9681818181818183
18786,SLINHEWEI,2,36.0,4.025213979597525,3.9
18787,Items 4 U,7,79.0,4.025149234831579,3.9285714285714284
18788,American Jewelry Mfg,13,171.0,4.025134538904488,4.115384615384615
18789,Belle Vous,1,120.0,4.025077032655109,4.0
18790,GUROENKY,1,120.0,4.025077032655109,4.0
18791,November's Chopin,4,232.0,4.02501077063776,4.25
18792,PANTIDE,9,15717.0,4.025002567657755,3.988888888888889
18793,FixtureDisplays,21,107.0,4.0249175939173885,3.7428571428571424
18794,California Costumes,1,121.0,4.024910959591168,4.0
18795,SuperJeweler,79,354.0,4.024905241392485,3.9683544303797467
18796,LiZiFang,56,223.0,4.024904442589186,4.214285714285714
18797,Hasbro,3,70.0,4.024764137218081,3.9
18798,BBLALA Factory,3,90.0,4.024586843931107,4.1000000000000005
18799,zheng bong,1,123.0,4.02458532613246,4.0
18800,AL,1,124.0,4.024425681157574,4.0
18801,Slomg,1,124.0,4.024425681157574,4.0
18802,Setaria Viridis,4,95.0,4.024416557834252,3.8
18803,WHIPPY,5,130.0,4.0244135088108255,4.279999999999999
18804,Trendy fashion jewelry,12,31.0,4.024413053738207,3.891666666666667
18805,Orogem Corp.,18,107.0,4.024394346205819,4.266666666666667
18806,Brrnoo,18,295.0,4.024372627831677,3.2222222222222223
18807,Tuoxiang,77,613.0,4.0243489861280555,3.685714285714286
18808,guangzhoutianxishoushiyouxiangs,1,125.0,4.024268096117847,4.0
18809,Yunhan Pearls,7,218.0,4.024198299284054,3.357142857142857
18810,M MIRACULOUS GARDEN,1,126.0,4.024112531399143,4.0
18811,New Silver,1,126.0,4.024112531399143,4.0
18812,Elegant and Classic,4,560.0,4.024107762280271,4.1
18813,XUEQI,8,43.0,4.024105768839447,3.7125000000000004
18814,SPLS,4,84.0,4.024104436202259,3.575
18815,Sloong,4,206.0,4.024057409294222,3.95
18816,SNAKEMBDBG,2,84.0,4.024050836789958,3.95
18817,NARMO,5,1254.0,4.024050410997909,4.04
18818,SEXY SPARKLES,4,387.0,4.023966266263013,3.825
18819,WOTE,1,127.0,4.023958948396601,4.0
18820,ping,29,192.0,4.023936724820385,4.086206896551724
18821,nOir Jewelry,19,53.0,4.023812236443159,3.3368421052631576
18822,Conair,3,33.0,4.023702604009106,2.9333333333333336
18823,Sole Choice,6,33.0,4.023666217877188,3.983333333333333
18824,LIYOU,1,129.0,4.023657577976518,4.0
18825,Aoliks,10,218.0,4.023616021896587,3.9799999999999995
18826,Swiss Watch International,17,43.0,4.02356637065013,3.7235294117647055
18827,GaFree,12,184.0,4.023559720092908,3.5666666666666664
18828,YUN CHANG,1,130.0,4.023509718114164,4.0
18829,CARLWAY,8,114.0,4.023495375516198,3.7625
18830,HuaYang,14,115.0,4.023495249826498,3.892857142857143
18831,Buy Home,13,551.0,4.02346314143061,3.0615384615384613
18832,rikelus,8,67.0,4.023462966127675,4.1
18833,meipan,5,465.0,4.023412261604653,3.94
18834,Qiji,5,552.0,4.023374825248527,4.0
18835,CrazyCatCos,1,131.0,4.023363695020287,4.0
18836,CHGCRAFT,3,183.0,4.023303324602046,4.5
18837,"SOR, Inc",1,132.0,4.023219474680656,4.0
18838,hong yuan,1,132.0,4.023219474680656,4.0
18839,XPS&BAG,1,132.0,4.023219474680656,4.0
18840,TRUSTECH,4,203.0,4.023205065484755,4.3
18841,EMS Mind Reader LLC,8,250.0,4.023149474233845,3.6875
18842,Excow Jewelry,18,331.0,4.023131222404287,3.711111111111111
18843,Picalela,2,31.0,4.0231279207654955,3.8499999999999996
18844,The Crafts Outlet,9,37.0,4.023126858661369,4.333333333333333
18845,Yalon,5,39.0,4.023116295550679,4.1
18846,Ron's Optical,1,133.0,4.023077023915744,4.0
18847,Ztuo jewelry,4,116.0,4.023061018038003,3.725
18848,Bukm,2,50.0,4.02293736178666,3.9
18849,Rivertree Jewellery,3,75.0,4.02293736178666,3.9
18850,YUHANSILVER Co Ltd,8,1072.0,4.022936310355282,4.0
18851,Bangdeal 2012,1,135.0,4.022797302413736,4.0
18852,SQdeal,1,135.0,4.022797302413736,4.0
18853,KMZU,2,270.0,4.022797302413736,4.0
18854,ForHe,7,34.0,4.022794137140998,3.4285714285714284
18855,Denvosi,19,1126.0,4.022752463303511,4.2105263157894735
18856,Blovess,4,245.0,4.022731030213173,4.375
18857,FYBLYCOO,7,202.0,4.022668308579336,3.7428571428571433
18858,Infantry,1,136.0,4.022659969266664,4.0
18859,HOSBY,4,126.0,4.022644386270849,3.75
18860,Discountsday,7,31.0,4.02250245214182,3.2714285714285714
18861,Click 2 View R.H. Jewelry,18,138.0,4.022439899605155,4.172222222222222
18862,Delia Joyce,5,108.0,4.022381588703967,4.12
18863,CXLE,3,59.0,4.022353578537432,4.233333333333333
18864,Kocome,2,66.0,4.022216127938024,3.6999999999999997
18865,OCARLY,6,152.0,4.022209650749097,2.1666666666666665
18866,Judith Jack,231,590.0,4.022175218653102,4.111255411255412
18867,Kigeli,14,1077.0,4.0221306006378565,3.8857142857142857
18868,Paylak Inc,10,637.0,4.022116204652923,3.78
18869,JewelryHouse Fit Pandöra Charms,16,955.0,4.022087463700222,4.61875
18870,WALOSIE,6,995.0,4.0220177264757,4.016666666666667
18871,YADILLO,1,141.0,4.021997397065885,4.0
18872,Focusteel,1,141.0,4.021997397065885,4.0
18873,YingUS,4,105.0,4.0219454481544386,4.075
18874,SOTOGO,1,142.0,4.021869505222479,4.0
18875,Rosewood,3,42.0,4.021853520415143,3.7999999999999994
18876,Neobi,5,72.0,4.021777180793425,3.8
18877,Unique Royal Jewelry,371,4308.0,4.021775789408199,3.894878706199461
18878,Meily®,8,281.0,4.021772757165013,3.5999999999999996
18879,skonhed,4,140.0,4.021749438775447,4.375
18880,FOMANN,7,35.0,4.021701940366929,3.6142857142857143
18881,TENSPAL,2,189.0,4.021652069011475,4.0
18882,Windlass Steelcrafts,2,37.0,4.021634730210373,4.199999999999999
18883,Jeff Haus,3,324.0,4.021608277045644,4.166666666666667
18884,EGB charms fit pandora disney,4,58.0,4.0216070331045355,4.125
18885,Maya J,11,818.0,4.021581389587902,3.627272727272727
18886,BETHYNAS,10,100.0,4.0215792907242465,3.81
18887,PLATUBE,1,145.0,4.021494599418665,4.0
